Hydrogen,Oxigen,Nitrogen,Methane,CO,CO2,Ethylene,Ethane,Acethylene,DBDS,Power factor,Interfacial V,Dielectric rigidity,Water content,Health index,Life expectation,CO_H2_ratio,CH4_H2_ratio,C2H4_H2_ratio,C2H2_H2_ratio,H2_N2_ratio,O2_N2_ratio,H2_CO2_ratio,TransformerID,InstallationDate,MaintenanceSchedule,ReplacementHistory,MaintenanceID,MaintenanceType,MaintenanceDate,TransformerLoad,Temperature,Vibration,Humidity,Precipitation,Alerts,IncidentType,IncidentDetails,OperationID,OperatingTime,LoadCondition,PerformanceMetrics
38,3127,16464,11,177,727,28,3,19,0.0,1.0,47,75,38,49.9,30.3,4.657894736842105,0.2894736842105263,0.7368421052631579,0.5,0.0023080660835762875,0.18992954324586978,0.052269601100412656,TX-8965,2011-03-16,2022-03-30,No major replacements,MNT-47657,Preventive Maintenance,2022-12-10,597.3325689162644,78.8449426908783,7.228973705092173,29.993676401333698,30.669591763720828,None,None,No incidents,OP-7103,32.82524308364824,Normal Load,Performance stable with a load of 597.3325689162644 KW and temperature 78.8449426908783°C
36,2950,63300,101,525,4080,193,35,0,127.0,0.37,40,53,6,49.2,17.3,14.583333333333334,2.8055555555555554,5.361111111111111,0.0,0.0005687203791469195,0.04660347551342812,0.008823529411764706,TX-4144,2007-03-01,2021-10-09,Replaced major components,MNT-64745,Emergency Maintenance,2023-08-27,1893.1412921217898,50.680052417839995,3.59884775725373,77.75942081026926,36.91126788113738,None,None,No incidents,OP-7430,32.6810861524318,High Load,Performance stable with a load of 1893.1412921217898 KW and temperature 50.680052417839995°C
30,316,54100,161,309,2710,248,28,0,20.0,0.57,40,55,4,49.2,17.4,10.3,5.366666666666666,8.266666666666667,0.0,0.00055452865064695,0.005841035120147874,0.01107011070110701,TX-1037,2002-10-13,2020-08-22,Replaced major components,MNT-25228,Emergency Maintenance,2022-10-20,649.5081712741604,97.6299578702728,5.20672754998646,60.59206496800713,43.84990001990995,High Temperature Alert,Flood,Flood occurred causing minor damage,OP-1328,32.6810861524318,Normal Load,Performance stable with a load of 649.5081712741604 KW and temperature 97.6299578702728°C
52,387,68400,37,936,6130,8,21,0,138.0,0.82,44,56,4,49.1,17.4,18.0,0.7115384615384616,0.15384615384615385,0.0,0.0007602339181286549,0.005657894736842106,0.008482871125611746,TX-5713,2012-10-11,2022-05-20,No major replacements,MNT-69749,Preventive Maintenance,2023-09-05,1021.0156303790327,99.50124341357491,8.470524054181798,36.01771029130795,6.19806147886301,High Temperature Alert,None,No incidents,OP-3720,32.66032504327071,Normal Load,Performance stable with a load of 1021.0156303790327 KW and temperature 99.50124341357491°C
30,413,19600,39,140,2690,17,48,0,158.0,0.15,46,56,7,49.0,17.5,4.666666666666667,1.3,0.5666666666666667,0.0,0.001530612244897959,0.02107142857142857,0.011152416356877323,TX-8929,2009-10-04,2021-09-15,No major replacements,MNT-47520,Preventive Maintenance,2023-01-04,1805.3828082873463,77.9906159965377,6.850383719544655,63.25925198731988,8.992698859484788,None,Flood,Flood occurred causing minor damage,OP-2359,32.639521607660015,High Load,Performance stable with a load of 1805.3828082873463 KW and temperature 77.9906159965377°C
24,455,21700,41,186,2790,10,65,0,162.0,0.17,44,52,3,48.9,17.5,7.75,1.7083333333333333,0.4166666666666667,0.0,0.0011059907834101382,0.020967741935483872,0.008602150537634409,TX-6294,2014-04-28,2022-01-24,No major replacements,MNT-67590,Preventive Maintenance,2022-04-12,1451.0680602271239,29.36805029994143,5.530499763400193,50.06974513130871,48.09687180855505,None,None,No incidents,OP-9074,32.61867567266205,Normal Load,Performance stable with a load of 1451.0680602271239 KW and temperature 29.36805029994143°C
21,425,33000,32,217,3030,9,47,0,160.0,0.13,42,53,4,48.5,17.6,10.333333333333334,1.5238095238095237,0.42857142857142855,0.0,0.0006363636363636364,0.012878787878787878,0.006930693069306931,TX-8006,2013-03-16,2022-09-22,No major replacements,MNT-37421,Preventive Maintenance,2023-04-01,703.5897017194468,55.53713320755597,0.8619995855337237,59.028893769262694,48.628702307025954,None,None,No incidents,OP-3321,32.534863442688696,Normal Load,Performance stable with a load of 703.5897017194468 KW and temperature 55.53713320755597°C
59,645,56000,20,267,2300,9,15,0,136.0,0.21,42,52,4,48.5,17.7,4.52542372881356,0.3389830508474576,0.15254237288135594,0.0,0.0010535714285714287,0.011517857142857142,0.025652173913043478,TX-5621,2001-07-30,2022-07-25,No major replacements,MNT-75632,Preventive Maintenance,2022-10-14,433.86741255460055,34.774797782995336,6.403986563137771,69.66857585151638,45.193832140305226,None,Storm,Severe weather affecting transformer,OP-2433,32.534863442688696,Normal Load,Performance stable with a load of 433.86741255460055 KW and temperature 34.774797782995336°C
104,1450,76500,37,357,3220,11,11,0,2.0,0.32,45,54,8,48.3,6.1,3.4326923076923075,0.3557692307692308,0.10576923076923077,0.0,0.0013594771241830065,0.01895424836601307,0.03229813664596273,TX-5897,2008-09-23,2022-12-15,No major replacements,MNT-61023,Preventive Maintenance,2023-05-27,658.6023530606143,57.485661849101575,5.417935812501579,87.65641217106493,4.532204836715204,None,None,No incidents,OP-7561,32.49269775610798,Normal Load,Performance stable with a load of 658.6023530606143 KW and temperature 57.485661849101575°C
3,19700,67600,0,108,1480,10,0,0,17.0,1.0,43,53,28,48.2,6.5,36.0,0.0,3.3333333333333335,0.0,4.437869822485207e-05,0.29142011834319526,0.002027027027027027,TX-3075,2000-03-06,2020-02-29,No major replacements,MNT-39751,Preventive Maintenance,2022-07-21,1721.1392236253098,53.20953774493138,8.439816103346342,61.651759301825365,21.9664004421565,None,Lightning Strike,Lightning Strike occurred causing minor damage,OP-4584,32.471549392822546,High Load,Performance stable with a load of 1721.1392236253098 KW and temperature 53.20953774493138°C
40,24800,53300,9,84,919,17,12,0,88.0,1.68,39,51,4,48.2,17.9,2.1,0.225,0.425,0.0,0.00075046904315197,0.4652908067542214,0.04352557127312296,TX-9107,2005-02-07,2022-04-10,No major replacements,MNT-19600,Preventive Maintenance,2023-10-03,1895.529640520567,44.59030229610762,0.3236645778504865,33.9731577541344,15.620783610983018,None,None,No incidents,OP-6273,32.471549392822546,High Load,Performance stable with a load of 1895.529640520567 KW and temperature 44.59030229610762°C
35,1920,73500,6,202,1310,20,0,0,92.6,0.48,40,49,8,48.2,6.5,5.771428571428571,0.17142857142857143,0.5714285714285714,0.0,0.0004761904761904762,0.026122448979591838,0.026717557251908396,TX-8653,2007-12-12,2020-12-21,No major replacements,MNT-50993,Preventive Maintenance,2021-04-21,175.86471839419377,82.37176047566008,4.515265470027414,35.83262837465024,7.868270230829988,None,Storm,Severe weather affecting transformer,OP-9316,32.471549392822546,Normal Load,Performance stable with a load of 175.86471839419377 KW and temperature 82.37176047566008°C
3,1900,81300,37,234,2800,10,102,0,123.0,0.44,41,47,6,48.2,17.9,78.0,12.333333333333334,3.3333333333333335,0.0,3.690036900369004e-05,0.023370233702337023,0.0010714285714285715,TX-9769,2002-11-13,2022-12-10,No major replacements,MNT-78671,Preventive Maintenance,2023-10-03,1982.0140393485235,86.52643181535313,2.500533622558394,26.473229610842203,33.80498154897681,None,None,No incidents,OP-5541,32.471549392822546,High Load,Performance stable with a load of 1982.0140393485235 KW and temperature 86.52643181535313°C
0,693,50600,43,68,2770,4,91,0,180.0,1.15,44,52,10,48.2,6.1,0.0,0.0,0.0,0.0,0.0,0.013695652173913043,0.0,TX-5895,2001-01-02,2020-01-23,No major replacements,MNT-83303,Preventive Maintenance,2021-04-09,877.0738632591098,42.51867334844806,3.2591874600563955,48.91533161585073,11.751165074218484,None,Flood,Flood occurred causing minor damage,OP-8263,32.471549392822546,Normal Load,Performance stable with a load of 877.0738632591098 KW and temperature 42.51867334844806°C
28,9950,47300,16,245,1290,0,3,0,47.5,0.9,44,49,4,48.2,17.9,8.75,0.5714285714285714,0.0,0.0,0.0005919661733615222,0.21035940803382663,0.021705426356589147,TX-3615,2014-02-05,2023-10-06,No major replacements,MNT-51561,Preventive Maintenance,2023-12-02,1659.2668931583034,99.57173294479232,7.521823371371809,66.98884222882148,43.97704049797982,High Temperature Alert,None,No incidents,OP-5316,32.471549392822546,High Load,Performance stable with a load of 1659.2668931583034 KW and temperature 99.57173294479232°C
25,15500,50700,3,267,1180,0,0,0,27.0,1.0,43,43,4,48.2,17.9,10.68,0.12,0.0,0.0,0.0004930966469428008,0.3057199211045365,0.0211864406779661,TX-7447,2002-10-09,2021-08-21,No major replacements,MNT-31584,Preventive Maintenance,2023-02-16,510.4203197342636,96.44024217576538,6.017414560283506,64.04560142355375,49.21532494965533,High Temperature Alert,None,No incidents,OP-3774,32.471549392822546,Normal Load,Performance stable with a load of 510.4203197342636 KW and temperature 96.44024217576538°C
25,508,54500,12,317,2750,4,14,0,0.0,0.65,45,56,4,48.2,17.9,12.68,0.48,0.16,0.0,0.00045871559633027525,0.009321100917431192,0.00909090909090909,TX-3419,2013-07-15,2020-07-23,No major replacements,MNT-56839,Preventive Maintenance,2023-07-02,1378.0077597897723,97.90513549899443,0.5181179448858542,43.935525174277316,28.94279468149349,High Temperature Alert,Storm,Severe weather affecting transformer,OP-9321,32.471549392822546,Normal Load,Performance stable with a load of 1378.0077597897723 KW and temperature 97.90513549899443°C
23,888,74700,16,914,3420,5,6,0,63.7,0.14,43,47,7,48.2,6.5,39.73913043478261,0.6956521739130435,0.21739130434782608,0.0,0.00030789825970548864,0.011887550200803213,0.006725146198830409,TX-1954,2007-10-06,2021-10-13,No major replacements,MNT-18180,Preventive Maintenance,2022-01-23,1018.0139112492271,66.95531375523029,9.826633820505155,93.68700906659973,9.841291406745379,None,None,No incidents,OP-1699,32.471549392822546,Normal Load,Performance stable with a load of 1018.0139112492271 KW and temperature 66.95531375523029°C
9,10700,42300,2,308,1970,0,4,0,108.0,0.38,42,57,9,48.2,6.5,34.22222222222222,0.2222222222222222,0.0,0.0,0.0002127659574468085,0.25295508274231676,0.004568527918781726,TX-2764,2000-04-22,2022-03-12,No major replacements,MNT-24682,Preventive Maintenance,2022-08-10,1887.4413740263549,32.35648126705617,0.8095841863526054,49.35970042364283,6.227735076528029,None,None,No incidents,OP-3380,32.471549392822546,High Load,Performance stable with a load of 1887.4413740263549 KW and temperature 32.35648126705617°C
9,738,56000,10,294,1960,4,17,0,175.0,0.27,42,56,7,48.2,6.5,32.666666666666664,1.1111111111111112,0.4444444444444444,0.0,0.0001607142857142857,0.013178571428571428,0.004591836734693878,TX-9518,2008-07-27,2023-10-19,No major replacements,MNT-37485,Preventive Maintenance,2023-11-13,1034.3069228814902,40.29846265399471,0.422860015457337,92.41602042659845,44.646733483814884,None,None,No incidents,OP-6658,32.471549392822546,Normal Load,Performance stable with a load of 1034.3069228814902 KW and temperature 40.29846265399471°C
4,408,38700,22,105,1100,7,47,0,168.0,1.82,43,57,7,48.2,17.9,26.25,5.5,1.75,0.0,0.00010335917312661498,0.010542635658914728,0.0036363636363636364,TX-3287,2005-04-29,2023-11-18,No major replacements,MNT-61634,Preventive Maintenance,2023-12-04,1397.8505475482348,82.41911428659031,3.6925860975029536,93.20472244509102,31.46002409424677,None,None,No incidents,OP-7818,32.471549392822546,Normal Load,Performance stable with a load of 1397.8505475482348 KW and temperature 82.41911428659031°C
8,1060,55300,14,235,1850,6,22,0,113.0,0.21,42,56,3,48.2,17.8,29.375,1.75,0.75,0.0,0.00014466546112115733,0.019168173598553346,0.004324324324324324,TX-8410,2013-01-02,2022-12-01,No major replacements,MNT-95613,Preventive Maintenance,2023-05-01,1612.6530026850437,32.15235893911575,5.575844282774406,27.12064405312369,18.245348519501576,None,Flood,Flood occurred causing minor damage,OP-4558,32.471549392822546,High Load,Performance stable with a load of 1612.6530026850437 KW and temperature 32.15235893911575°C
7,376,54700,13,205,1780,4,15,0,162.0,0.29,43,55,4,48.2,17.9,29.285714285714285,1.8571428571428572,0.5714285714285714,0.0,0.00012797074954296162,0.006873857404021938,0.003932584269662922,TX-8121,2007-03-18,2021-12-23,No major replacements,MNT-55494,Preventive Maintenance,2022-04-01,561.4791157707834,40.99272631462596,1.3134090187944747,55.51823519572452,0.701738533939561,None,None,No incidents,OP-6112,32.471549392822546,Normal Load,Performance stable with a load of 561.4791157707834 KW and temperature 40.99272631462596°C
7,425,50500,9,317,2690,4,15,0,165.0,0.32,41,55,8,48.2,6.5,45.285714285714285,1.2857142857142858,0.5714285714285714,0.0,0.0001386138613861386,0.008415841584158416,0.0026022304832713753,TX-1650,2005-10-22,2023-06-26,No major replacements,MNT-25621,Preventive Maintenance,2023-09-14,225.37737132329468,44.8847467145557,1.8876014640545546,92.73900918539816,26.905105509313792,None,Flood,Flood occurred causing minor damage,OP-3562,32.471549392822546,Normal Load,Performance stable with a load of 225.37737132329468 KW and temperature 44.8847467145557°C
7,15700,46800,2,373,3470,28,0,0,162.0,0.57,40,51,8,48.2,6.5,53.285714285714285,0.2857142857142857,4.0,0.0,0.00014957264957264957,0.33547008547008544,0.0020172910662824206,TX-8098,2011-03-16,2021-10-24,No major replacements,MNT-69640,Preventive Maintenance,2022-04-22,1595.0927978948803,76.47026611526577,2.879151642836902,58.62709693781276,17.426876055245295,None,Flood,Flood occurred causing minor damage,OP-1006,32.471549392822546,High Load,Performance stable with a load of 1595.0927978948803 KW and temperature 76.47026611526577°C
7,1990,58800,10,154,2210,4,18,0,144.0,0.3,40,50,1,48.2,31.1,22.0,1.4285714285714286,0.5714285714285714,0.0,0.00011904761904761905,0.033843537414965985,0.003167420814479638,TX-8514,2003-12-14,2023-12-01,No major replacements,MNT-98344,Preventive Maintenance,2023-12-18,1321.9740271934768,99.20749916570126,5.462150271417555,64.71012723628209,45.64575295316736,High Temperature Alert,None,No incidents,OP-7471,32.471549392822546,Normal Load,Performance stable with a load of 1321.9740271934768 KW and temperature 99.20749916570126°C
6,3760,70200,17,277,2200,7,31,0,194.0,0.48,41,55,3,48.2,31.1,46.166666666666664,2.8333333333333335,1.1666666666666667,0.0,8.547008547008547e-05,0.05356125356125356,0.0027272727272727275,TX-1713,2007-07-22,2023-10-25,No major replacements,MNT-61040,Preventive Maintenance,2023-12-20,96.61643154141046,29.12152733207651,4.172875800990647,35.23880171140026,41.24849040086375,None,None,No incidents,OP-4066,32.471549392822546,Normal Load,Performance stable with a load of 96.61643154141046 KW and temperature 29.12152733207651°C
5,378,53100,16,231,2170,5,22,0,165.0,0.32,43,54,4,48.2,17.9,46.2,3.2,1.0,0.0,9.416195856873823e-05,0.00711864406779661,0.002304147465437788,TX-6427,2000-10-21,2022-08-18,No major replacements,MNT-63212,Preventive Maintenance,2023-01-30,1718.5956911260205,96.40792148491643,3.9330617185457593,78.66726673308837,32.96169333357927,High Temperature Alert,None,No incidents,OP-4327,32.471549392822546,High Load,Performance stable with a load of 1718.5956911260205 KW and temperature 96.40792148491643°C
5,17400,53400,4,296,2750,7,0,0,164.0,0.52,41,55,10,48.2,6.5,59.2,0.8,1.4,0.0,9.363295880149813e-05,0.3258426966292135,0.0018181818181818182,TX-9063,2014-11-01,2022-12-09,No major replacements,MNT-59563,Preventive Maintenance,2023-08-18,1785.761315474235,96.63522691336328,4.2841636165607,40.997741333486495,25.462320378980525,High Temperature Alert,Lightning Strike,Lightning Strike occurred causing minor damage,OP-7058,32.471549392822546,High Load,Performance stable with a load of 1785.761315474235 KW and temperature 96.63522691336328°C
5,22900,51800,0,149,826,10,0,0,12.0,0.21,40,49,10,48.2,6.5,29.8,0.0,2.0,0.0,9.652509652509652e-05,0.4420849420849421,0.006053268765133172,TX-1624,2012-04-16,2023-11-07,No major replacements,MNT-76207,Preventive Maintenance,2023-11-14,708.2416875341551,42.530154643383995,5.713689950403853,60.35650606307026,43.0812276033753,None,None,No incidents,OP-6272,32.471549392822546,Normal Load,Performance stable with a load of 708.2416875341551 KW and temperature 42.530154643383995°C
5,20400,42200,0,148,820,17,0,0,142.0,1.02,38,52,9,48.2,6.5,29.6,0.0,3.4,0.0,0.00011848341232227489,0.4834123222748815,0.006097560975609756,TX-4775,2006-02-18,2023-09-07,No major replacements,MNT-98903,Preventive Maintenance,2023-09-23,218.46741294889767,64.66886461931068,1.6680166625487591,97.46738550383404,31.01552095111218,None,Storm,Severe weather affecting transformer,OP-4367,32.471549392822546,Normal Load,Performance stable with a load of 218.46741294889767 KW and temperature 64.66886461931068°C
4,57,31384,5,89,876,2,6,0,76.0,0.16,38,68,7,48.2,31.1,22.25,1.25,0.5,0.0,0.0001274534794799898,0.0018162120825898547,0.0045662100456621,TX-5069,2008-12-22,2020-03-14,No major replacements,MNT-42162,Preventive Maintenance,2021-08-25,1792.8847549001948,97.71957735682986,5.340903203619671,35.982073578205274,18.12729308520014,High Temperature Alert,None,No incidents,OP-2945,32.471549392822546,High Load,Performance stable with a load of 1792.8847549001948 KW and temperature 97.71957735682986°C
4,4740,73200,2,154,1910,8,0,0,7.0,1.55,40,52,15,48.2,6.5,38.5,0.5,2.0,0.0,5.46448087431694e-05,0.06475409836065574,0.0020942408376963353,TX-5052,2003-01-24,2020-01-31,No major replacements,MNT-68387,Preventive Maintenance,2020-11-17,125.15396491306015,50.837784929459744,8.149672376120504,62.47575104054821,10.281342636944007,None,Flood,Flood occurred causing minor damage,OP-8687,32.471549392822546,Normal Load,Performance stable with a load of 125.15396491306015 KW and temperature 50.837784929459744°C
